Figure 3. Sulfur charge state distribution as a function of ion energy.  The high charge state peaks have dramatically shifted to lower energies than previous models produced. Ozak et al. (2010) had the peaks of S^{6+} and S^{14+} at ∼500 keV/u and ∼2.2 MeV/u, respectively.  Due to the use of newly developed SIM cross-sections, the peaks have now shifted down to energies of ∼275keV/u and ∼900 keV/u, respectively.

 Energy [keV/u]        S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+
  1263.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.26E-05  1.78E-03  3.32E-02  5.82E-01  2.40E-01  1.42E-01
  1264.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.57E-05  1.36E-03  3.17E-02  5.83E-01  2.42E-01  1.41E-01
  1265.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.97E-06  1.22E-03  3.33E-02  5.83E-01  2.44E-01  1.39E-01
  1266.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.71E-05  1.19E-03  3.42E-02  5.80E-01  2.44E-01  1.40E-01
  1267.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.21E-05  1.67E-03  3.24E-02  5.81E-01  2.46E-01  1.39E-01
  1268.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.26E-05  1.90E-03  3.28E-02  5.78E-01  2.49E-01  1.38E-01
  1269.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.65E-05  1.36E-03  3.25E-02  5.76E-01  2.50E-01  1.40E-01
  1270.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.19E-05  1.25E-03  3.20E-02  5.77E-01  2.49E-01  1.41E-01
  1271.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.10E-06  1.21E-03  3.13E-02  5.79E-01  2.49E-01  1.39E-01
  1272.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.09E-05  1.58E-03  3.18E-02  5.81E-01  2.49E-01  1.36E-01
  1273.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.92E-05  1.27E-03  3.04E-02  5.83E-01  2.49E-01  1.37E-01
  1274.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-05  1.75E-05  1.34E-03  3.08E-02  5.82E-01  2.48E-01  1.38E-01
  1275.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.53E-05  1.24E-03  3.07E-02  5.78E-01  2.52E-01  1.38E-01
  1276.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.05E-05  1.37E-03  3.20E-02  5.76E-01  2.54E-01  1.37E-01
  1277.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.76E-05  1.07E-03  3.02E-02  5.76E-01  2.55E-01  1.38E-01
  1278.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.68E-05  1.42E-03  2.90E-02  5.74E-01  2.53E-01  1.42E-01
  1279.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.56E-04  1.55E-03  2.94E-02  5.70E-01  2.54E-01  1.45E-01
  1280.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.19E-05  1.53E-03  2.89E-02  5.72E-01  2.52E-01  1.45E-01
  1281.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.24E-05  1.63E-03  3.05E-02  5.71E-01  2.54E-01  1.42E-01
  1282.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.62E-05  1.54E-03  2.97E-02  5.70E-01  2.56E-01  1.43E-01
  1283.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.99E-05  1.17E-03  3.09E-02  5.67E-01  2.59E-01  1.42E-01
  1284.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.35E-05  1.09E-03  3.04E-02  5.68E-01  2.57E-01  1.44E-01
  1285.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.59E-05  1.21E-03  2.98E-02  5.70E-01  2.56E-01  1.43E-01
  1286.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.58E-05  1.33E-03  2.94E-02  5.68E-01  2.57E-01  1.45E-01
  1287.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.17E-05  1.43E-03  2.87E-02  5.67E-01  2.58E-01  1.45E-01
  1288.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-05  1.39E-03  2.79E-02  5.64E-01  2.59E-01  1.47E-01
  1289.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.35E-05  1.27E-03  2.80E-02  5.64E-01  2.59E-01  1.48E-01
  1290.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.21E-05  1.41E-03  2.81E-02  5.62E-01  2.61E-01  1.48E-01
  1291.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.13E-05  1.00E-03  2.96E-02  5.61E-01  2.62E-01  1.47E-01
  1292.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.62E-05  1.31E-03  2.93E-02  5.59E-01  2.61E-01  1.49E-01
  1293.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.51E-05  1.25E-03  3.03E-02  5.61E-01  2.61E-01  1.46E-01
  1294.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.66E-06  1.29E-03  2.99E-02  5.60E-01  2.62E-01  1.47E-01
  1295.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-04  1.15E-03  2.92E-02  5.61E-01  2.62E-01  1.47E-01
  1296.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-05  1.38E-03  3.07E-02  5.57E-01  2.62E-01  1.49E-01
  1297.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-04  1.28E-03  3.11E-02  5.57E-01  2.62E-01  1.49E-01
  1298.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.76E-05  1.40E-03  2.93E-02  5.58E-01  2.63E-01  1.48E-01
  1299.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.55E-05  1.39E-03  2.83E-02  5.59E-01  2.63E-01  1.49E-01
  1300.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.58E-05  1.44E-03  2.95E-02  5.58E-01  2.64E-01  1.47E-01
  1301.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.57E-05  4.30E-05  1.45E-03  2.91E-02  5.58E-01  2.63E-01  1.49E-01
  1302.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.19E-06  2.45E-04  1.29E-03  2.86E-02  5.56E-01  2.63E-01  1.52E-01
  1303.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.39E-05  1.36E-04  1.01E-03  2.98E-02  5.53E-01  2.64E-01  1.52E-01
  1304.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-04  1.30E-03  2.71E-02  5.57E-01  2.64E-01  1.51E-01
  1305.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-04  1.38E-03  2.83E-02  5.56E-01  2.62E-01  1.52E-01
  1306.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-04  1.32E-03  2.82E-02  5.58E-01  2.62E-01  1.50E-01
  1307.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.48E-05  1.47E-03  2.76E-02  5.56E-01  2.64E-01  1.51E-01
  1308.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.31E-05  1.18E-03  2.73E-02  5.57E-01  2.63E-01  1.51E-01
  1309.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.60E-05  1.14E-03  2.78E-02  5.53E-01  2.67E-01  1.51E-01
  1310.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.53E-06  1.11E-03  2.77E-02  5.49E-01  2.68E-01  1.55E-01
  1311.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.90E-06  1.19E-03  2.72E-02  5.45E-01  2.70E-01  1.57E-01
  1312.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.43E-04  2.67E-02  5.43E-01  2.71E-01  1.59E-01
  1313.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.41E-05  1.12E-03  2.63E-02  5.43E-01  2.70E-01  1.59E-01
  1314.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-04  1.07E-03  2.69E-02  5.42E-01  2.71E-01  1.59E-01
  1315.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.35E-06  9.84E-05  1.39E-03  2.59E-02  5.44E-01  2.70E-01  1.58E-01
  1316.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.74E-05  4.12E-05  1.47E-03  2.69E-02  5.43E-01  2.68E-01  1.60E-01
  1317.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.83E-05  8.04E-05  1.21E-03  2.56E-02  5.46E-01  2.67E-01  1.60E-01
  1318.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.14E-04  1.33E-03  2.59E-02  5.45E-01  2.68E-01  1.60E-01
  1319.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.47E-05  1.23E-03  2.76E-02  5.44E-01  2.67E-01  1.60E-01
  1320.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.01E-05  1.06E-03  2.71E-02  5.45E-01  2.67E-01  1.60E-01
  1321.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.24E-05  1.25E-03  2.75E-02  5.45E-01  2.67E-01  1.59E-01
  1322.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-03  2.76E-02  5.43E-01  2.69E-01  1.59E-01
  1323.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-05  9.74E-04  2.67E-02  5.41E-01  2.69E-01  1.61E-01
  1324.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.95E-06  9.82E-04  2.57E-02  5.41E-01  2.71E-01  1.61E-01
  1325.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.84E-05  1.26E-03  2.74E-02  5.37E-01  2.73E-01  1.61E-01
  1326.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.36E-05  1.20E-03  2.71E-02  5.38E-01  2.73E-01  1.61E-01
  1327.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.78E-05  9.86E-04  2.36E-02  5.42E-01  2.72E-01  1.61E-01
  1328.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.96E-05  9.66E-04  2.52E-02  5.37E-01  2.74E-01  1.63E-01
  1329.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.34E-05  7.69E-04  2.58E-02  5.35E-01  2.75E-01  1.63E-01
  1330.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.15E-05  9.98E-04  2.62E-02  5.37E-01  2.72E-01  1.64E-01
  1331.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-04  7.43E-04  2.52E-02  5.36E-01  2.74E-01  1.64E-01
  1332.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.17E-05  9.55E-04  2.55E-02  5.36E-01  2.74E-01  1.64E-01
  1333.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.13E-05  9.76E-04  2.48E-02  5.38E-01  2.75E-01  1.62E-01
  1334.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.50E-05  7.96E-04  2.51E-02  5.35E-01  2.77E-01  1.62E-01
  1335.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-05  7.68E-04  2.47E-02  5.37E-01  2.76E-01  1.61E-01
  1336.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.47E-04  2.53E-02  5.38E-01  2.78E-01  1.58E-01
  1337.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-03  2.45E-02  5.39E-01  2.79E-01  1.57E-01
  1338.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.13E-07  1.22E-03  2.53E-02  5.36E-01  2.79E-01  1.59E-01
  1339.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-03  2.52E-02  5.35E-01  2.81E-01  1.58E-01
  1340.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.41E-05  1.09E-03  2.48E-02  5.36E-01  2.80E-01  1.58E-01
  1341.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.05E-05  5.65E-05  8.64E-04  2.48E-02  5.35E-01  2.81E-01  1.58E-01
  1342.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.45E-05  1.86E-05  1.06E-03  2.55E-02  5.32E-01  2.83E-01  1.58E-01
  1343.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.45E-05  5.79E-05  9.63E-04  2.51E-02  5.33E-01  2.84E-01  1.57E-01
  1344.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.40E-05  4.27E-05  8.95E-04  2.43E-02  5.31E-01  2.86E-01  1.58E-01
  1345.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.39E-05  7.62E-04  2.45E-02  5.30E-01  2.86E-01  1.58E-01
  1346.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.82E-05  1.18E-03  2.35E-02  5.30E-01  2.87E-01  1.59E-01
  1347.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.55E-05  1.15E-03  2.44E-02  5.29E-01  2.84E-01  1.61E-01
  1348.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.47E-05  1.09E-03  2.42E-02  5.26E-01  2.84E-01  1.64E-01
  1349.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-05  7.36E-05  9.50E-04  2.43E-02  5.28E-01  2.85E-01  1.62E-01
  1350.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.95E-05  4.26E-05  9.79E-04  2.36E-02  5.26E-01  2.85E-01  1.64E-01
  1351.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-05  7.28E-04  2.44E-02  5.22E-01  2.87E-01  1.66E-01
  1352.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.69E-05  1.12E-03  2.49E-02  5.20E-01  2.86E-01  1.68E-01
  1353.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.61E-05  8.46E-04  2.27E-02  5.25E-01  2.85E-01  1.67E-01
  1354.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-05  9.37E-04  2.28E-02  5.25E-01  2.83E-01  1.67E-01
  1355.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-05  8.14E-04  2.43E-02  5.23E-01  2.85E-01  1.67E-01
  1356.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.80E-07  1.12E-03  2.40E-02  5.20E-01  2.85E-01  1.69E-01
  1357.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.48E-05  1.03E-03  2.34E-02  5.22E-01  2.85E-01  1.69E-01
  1358.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-04  8.60E-04  2.42E-02  5.18E-01  2.88E-01  1.68E-01
  1359.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.50E-05  1.07E-03  2.43E-02  5.17E-01  2.89E-01  1.68E-01
  1360.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.16E-05  9.86E-04  2.40E-02  5.19E-01  2.92E-01  1.65E-01
  1361.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.55E-05  9.99E-04  2.45E-02  5.20E-01  2.92E-01  1.62E-01
  1362.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.90E-06  1.22E-03  2.46E-02  5.18E-01  2.93E-01  1.63E-01
  1363.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.19E-04  2.39E-02  5.20E-01  2.92E-01  1.64E-01
  1364.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-05  6.72E-04  2.25E-02  5.21E-01  2.91E-01  1.65E-01
  1365.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.17E-05  9.39E-04  2.26E-02  5.19E-01  2.89E-01  1.68E-01
  1366.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.50E-05  8.32E-04  2.31E-02  5.14E-01  2.90E-01  1.72E-01
  1367.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-06  1.31E-03  2.39E-02  5.15E-01  2.88E-01  1.72E-01
  1368.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-05  6.41E-04  2.29E-02  5.18E-01  2.88E-01  1.70E-01
  1369.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-04  8.56E-04  2.20E-02  5.16E-01  2.88E-01  1.73E-01
  1370.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.33E-05  6.83E-04  2.17E-02  5.17E-01  2.90E-01  1.70E-01
  1371.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.24E-04  2.18E-02  5.15E-01  2.91E-01  1.71E-01
  1372.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.65E-05  7.24E-04  2.20E-02  5.15E-01  2.91E-01  1.71E-01
